client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653145.mp3	وہ ایسا نہیں رہا۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653147.mp3	خدا خیر کرے۔	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653148.mp3	تو ون ڈے ٹیم کی باگ ڈور بھی	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653154.mp3	آپ کو یہاں رہتے کتنا عرصہ ہو گیا ہے؟	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653155.mp3	فلسفیانہ بحث سے پرہیز کرتا ہوں	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653156.mp3	روزمّرہ اورمحاورہ کے درمیان حسنِ توازن سے شعرکہنا ہے	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653158.mp3	وہ ایم بو خفیہ تنظیم کی جگہ لینے کے قابل نہیں ہوا ہے	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653161.mp3	جو کسی کے حاشیۂ خیال میں بھی نہ تھے۔	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653162.mp3	ایک تو یہ کہ اردوزبان سماج میں اجنبی ہو گئی ہے۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653165.mp3	مچھے یقین ہے کہ میں دوسروں سے بہترہوں	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653166.mp3	کسی خاص واقعے کے حوالے سے اپنا	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653185.mp3	چکمہ	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653188.mp3	اس کا احترام بھی لازم ہوتا ہے۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653192.mp3	کہا تھا کہ اسے جہاں سے لایا ہے۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653215.mp3	وہ اور کچھ ہوں۔	3	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653216.mp3	منٹوں میں آرام مگر آزمائش شرط ہے ۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653217.mp3	اس میں کوئی شک نہیں۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653220.mp3	جمہوریت کی برکت سے لیکن اس کا امکان کم ہوگیا ہے۔	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653221.mp3	نہ ٹیلی فون‘ نہ بجلی۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653222.mp3	اس وقت غزہ میں رہنے والوں میں چھ فی صد مسیحی ہیں۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653223.mp3	وَہاں یِہ جانور کا قتل عام	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653224.mp3	میاں نواز شریف۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653226.mp3	کی وجہ یہی ایک ہے	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653228.mp3	ناشتے کے بعد سب تیار ہو گئے	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653229.mp3	بھوٹان کا وقت	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653230.mp3	جگہوں میں سورج کی روشنی	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653233.mp3	خاموشی اس قدر تھی کہ ہوا کی سنسناہٹ سنی جا سکتی تھی	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653236.mp3	اتنا انوکھا نہیں۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653250.mp3	کچھ داو پر لگا ہوا ہے لیکن بہت دہائیوں بعد اگر پاکستان کے	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653253.mp3	لیکن انتظامیہ نام کی چیز کہاں تھی؟	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653254.mp3	تقریبا ایک گھنٹے کے اس سفر میں	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653256.mp3	وقت ہی بتائے گا۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653258.mp3	اس کے لیے سیاسی جماعتوں کا مضبوط ہو نا ضروری ہے۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653259.mp3	نئی چیزیں شروع کرنا پسند کرتا ہوں	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653260.mp3	زیادہ بولنے سے پرہیز کرو	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653261.mp3	ہوائی	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653264.mp3	آسٹریلین سنٹرل ڈے لائٹ ٹائم	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653265.mp3	استاد آ گئے ہیں؟	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653269.mp3	کراچی گئیں۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653275.mp3	جب ہم غلطی پر اصرار کرتے ہیں اور اسے دھراتے ہیں۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653276.mp3	یا ہفتہ ایسا نہیں جاتا	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653277.mp3	جو کامیاب رہا اقتدار کے ایک سال میں	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653279.mp3	حافظے کی کمزوری ہمیشہ لاحق رہی ہے۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653283.mp3	میں نے بھی مسکرانا شروع کر دیا ۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653286.mp3	ہر چیز میں ملاوٹ ہے۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653288.mp3	ازوریس کا موسم گرما کا وقت	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653289.mp3	گالیشیائی	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653290.mp3	ہر طرف سے ہم پر گولیاں برس رہی تھیں	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653291.mp3	خیال ہے کہ یہ قوم ہر اس کہانی	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653292.mp3	یہ دوائی بہت کڑوی ہے	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653302.mp3	ایس فور جی لائسن	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653304.mp3	اپنے دانت صاف کیجئے	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653307.mp3	فاتح خوانی کی جا رہی ہے	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653308.mp3	بہت جلدی پریشان ہوجاتا ہوں	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653310.mp3	حقیقت کی غلط تشریح کرتا ہوں	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653321.mp3	کچھ جامعات البتہ ہیں۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653322.mp3	گوام	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653324.mp3	ریلوے ملازمین کو اگست کی تنخواہ عیدالضحی سے قبل دینے کا فیصلہ	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653325.mp3	اوکھے سوکھے دن گزارا۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653327.mp3	ایف بی ار میں چھٹیوں پر پابندی عائد	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653328.mp3	پاگل ہو گئے ہو کیا	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653329.mp3	پاکستانی ورکرز کو معاہدے کے مطابق کویتی ویزا جاری کرنے کا بھی فیصلہ ہوا ہے	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653334.mp3	اس مسئلے کی طرف تھوڑی سی توجہ دے۔	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653336.mp3	یہ مسئلہ بھی سپریم کورٹ نے کھنگالا۔	2	1					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653337.mp3	اللہ تعالی کے حسن و جمال	2	0					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653338.mp3	کیونکہ یہ خود ٹھنڈے ہوجایا کریں گے ۔	2	0					ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924293.mp3	مریضوں اور ان کے اہلخانہ کی جانب سے دھمکیوں کا سامنا رہا ہے۔	2	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924296.mp3	ہوشیاری اور یِہ کرنا شوخی انداز مَیں سَب کا اندر یِہ کرنا مقبولیت کا لئے کافی ہونا	5	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924319.mp3	سابق سیکرٹری خزانہ طارق باجوہ گورنر اسٹیٹ بینک تعینات	8	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924320.mp3	دوچار افراد میں تنہائی کا عنصر ابھر کر سامنے آتا ہے	5	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924346.mp3	لوگوں میں شعور اجاگر کیا جائے	2	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924358.mp3	دیانتدار قیادت کو مسترد کرنے پر عوام کو کوستے ہیں	2	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924359.mp3	اسے سراہنا چاہیے۔	3	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924360.mp3	چترال کی حسین وادی بلندی پر واقع ہیں ۔	2	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924361.mp3	تو ثانوی حیثیت کے شہریوں کی طرح۔	9	2	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924362.mp3	وہ اسے انسان کی تکریم سکھاتا ہے۔	3	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924373.mp3	وہ ایسی سوسائٹی تھی۔	2	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924532.mp3	مثبت رہیں اور ہم	3	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924534.mp3	خارجی اور داخلی دشمنوں کے خلاف یہ ہماری ڈھال ہے۔	2	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924551.mp3	جب کسی مسئلے میں عدالتیں اپنا فیصلہ سنائیں اور علما اسے باطل قرار دیتے ہوئے	2	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924566.mp3	نہیں ہو سکتا تاہم ہم مسلسل کوشش کرتے رہیں گے	2	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924570.mp3	آزمائش کا ایک نیا مرحلہ سامنے ہے۔	2	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924595.mp3	ٹورڈی فرانس سائیکل ریسگیرئینٹ تھامس گیارہویں مرحلے کے فاتح	2	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924607.mp3	اگرچہ کمپیوٹنگ کا آغاز دوسری جنگ عظیم کے ساتھ ہی ہو گیا تھا	3	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924634.mp3	نہ شیئرز ایک سو تو نادہندہ ہیں۔	2	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924636.mp3	اگر آ پ انگلش میں بات چیت کر میں تو آپ کو نوکری ملنے کے مواقع زیادہ بہتر ہوتے ہیں	3	2	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924768.mp3	پاکستان جانے کےلئے بھی پاکستان کا ویزہ ایمبیسی سے لینا پڑتا ہے	2	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924810.mp3	فنی عجائب گھر جانے سے لطف اندوز نہیں ہوتا	2	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924814.mp3	اس فلم کے پیش کار، ہدایت کار، فلم ساز اور مدیر آر نیتاراجا مدھالیر تھے	2	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924823.mp3	کبھی کبھارکھلتا ہے	2	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924885.mp3	ہشام نے جونہی تخت خلافت پر قدم رکھا	2	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924898.mp3	کو انگریزی میں گرین ہاؤس کہا جاتا ہے	2	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924936.mp3	تو کہاں ہے۔	2	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924939.mp3	آپ نئی ریاست کے برابر کے شہری ہیں۔	2	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924948.mp3	اللہ تعالی کے ہونے کی واضح دلیل ہیں	3	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924951.mp3	جیس کہہ ہم نے کہا کہہ یہ آسان ہے مگر اس کے لیے وقت کار ہے	2	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924954.mp3	یہاں پہ کچھ ہونا ہے۔	3	1	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924956.mp3	ان میں ہم نے اپنا حصہ کیا ڈالا ہے؟	3	2	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31924974.mp3	فلاں ناراض ہوں۔	3	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31929233.mp3	پہلے ایک لفظ مقدر ہے۔	2	0	twenties	male			ur	
dfbbb28a0ad90da59fd1d13620a0dce9fd3cdc8cf5206828e4c9b72a6009b56700760fce7dea08076e2b33611f44632aac2d451c2a85e5dd6a2df36779e51c4a	common_voice_ur_31929247.mp3	کولمبیا	4	2	twenties	male			ur	
